rq_time,start,end,request_id,bt_c_0,bt_c_ivt,bt_c_gas,bt_t_0,bt_t_wk,bt_m_wt,bt_f_wt,bt_m_ivt,bt_f_ivt,bt_f_trfer,bt_t_fr,income,transit_15min_acc,transit_pass
31748,383,1059,379,0.0,0.21355852086297572,0.8332100729607743,0.32194661879468117,0.33296778581460107,0.09351770977715275,0.11844994233787545,0.13177278282975977,0.13383098282396838,0.5121995330144021,0.8332100729607743,36049.0,129.31829805996472,0
40187,80,417,400,0.0,0.15729213055344615,0.7323646207670622,0.24867399278230543,0.561074899656407,0.07831465044303579,0.09938713500114248,0.08683503718470378,0.09303064111891117,0.44996496931812424,0.7323646207670622,65191.0,129.31829805996472,0
54217,399,642,453,0.0,0.16198850528701955,0.8926370642162008,0.23195189853682782,0.3794757824921535,0.08833579184103421,0.07531112162571611,0.1276342958899143,0.0937777639615138,0.4668859218161619,0.8926370642162008,34691.0,129.31829805996472,1
57152,383,117,460,0.0,0.2348774877966353,0.4693350720246472,0.20424539720588777,0.2242175374941373,0.0871619358495556,0.04991681194879618,0.11786580158150012,0.11164583579672946,0.48570228441226787,0.4693350720246472,100549.0,129.31829805996472,0
61506,416,796,482,0.0,0.23690682814466796,1.0516104778293671,0.23913446073206515,0.17854833070058382,0.0952699435352685,0.1028669104382351,0.10352572796088727,0.027242684885664448,0.4780341389788827,1.0516104778293671,34147.0,129.31829805996472,0
60685,333,55,502,0.0,0.20440885085218521,0.5399830778138903,0.19167301889480778,0.27087298134519755,0.08416351995278967,0.07292128979703613,0.07326314958963157,0.10206394614388564,0.5263448267716966,0.5399830778138903,51956.0,253.00555555555556,0
23944,651,333,505,0.0,0.22960571081378373,0.987616660925318,0.24291801122021692,0.27735839127659173,0.06209803186330199,0.02332488491059876,0.07012119239753668,0.02876746673962692,0.4968688555962427,0.987616660925318,54465.0,253.00555555555556,1
44157,491,383,566,0.0,0.17219384554971398,0.05,0.26606402821231256,0.2964053661124495,0.10671706413587656,0.12920719199551353,0.0837164204820398,0.0708495484533612,0.4976499423840408,0.05,66800.0,93.30555555555554,0
65255,999,1001,578,0.0,0.20116126033751583,0.05,0.25378861623597526,0.4551868626687109,0.07608632091902684,0.08753867665576294,0.11152834758541616,0.1436555198073142,0.5311046461185527,0.05,113703.0,1020.0,0
31351,1006,675,586,0.0,0.30163618957375804,0.4323555295906021,0.13957581110000433,0.14813158323766648,0.1000971652866299,0.02187696846891303,0.12028581362030845,0.1147119156243882,0.49309661863037696,0.4323555295906021,61027.0,1020.0,0
26810,1006,778,591,0.0,0.22082860201368343,0.05,0.22703996458103431,0.2989582398850784,0.091562452481697,0.06055320214590215,0.08372856725908931,0.10957239473559022,0.4514776395437829,0.05,84008.0,1020.0,0
72196,619,776,624,0.0,0.176273275133392,1.307482900162717,0.17757125382379102,0.1384368914184567,0.09781279223708081,0.09491590360917902,0.12162879674619531,0.1054057975644519,0.5178768626785802,1.307482900162717,28915.0,1020.0,0
24109,923,686,649,0.0,0.28010357085870435,0.552112069415444,0.27805614552966995,0.13398107583578947,0.0911354200727485,0.0496702486243948,0.12864952804290627,0.07677366793858312,0.49428025307992446,0.552112069415444,107742.0,1020.0,0
42981,97,923,674,0.0,0.21187401699837893,0.30763897838277765,0.30934423955560547,0.2425271342739935,0.06258171831948575,0.1272507884708231,0.09975250253975035,0.11478332424626432,0.5306499828190775,0.30763897838277765,104698.0,1020.0,0
38382,16,925,715,0.0,0.1193158190352756,0.4259232587973886,0.22121094914333786,0.3379631430110078,0.1478622323372946,0.09089223213973896,0.1291598138642608,0.0748796629496053,0.5164493829748695,0.4259232587973886,81304.0,1020.0,0
43651,930,812,741,0.0,0.1452670639731842,0.32737766916061506,0.3328031431828149,0.46243228270467973,0.11710787256805386,0.06085912425575302,0.11036503077860171,0.09678811231464209,0.478109042498315,0.32737766916061506,54415.0,1020.0,0
63168,928,1003,746,0.0,0.27929666342292464,1.0726071085882043,0.25865107435276413,0.6501683592865446,0.12226624575057535,0.06672009982461753,0.08208954163835523,0.15514675516314538,0.513120483605971,1.0726071085882043,80523.0,1020.0,1
42288,928,405,773,0.0,0.19177715724129915,0.4309340594326241,0.28200107574458755,0.17517464456177587,0.05487259476433195,0.0806225103207216,0.11436119903565506,0.10716668755774884,0.5010553029643352,0.4309340594326241,33944.0,1020.0,0
52111,318,928,799,0.0,0.21576555895954933,0.18750949878974482,0.2687426594953823,0.36238227437992054,0.10466291886446974,0.03477504728426411,0.1196416920175519,0.12290738639303822,0.5131917250624162,0.18750949878974482,133103.0,1020.0,0
33286,867,927,837,0.0,0.30817999966374704,0.6603582069521018,0.22616068255220093,0.48402075487023816,0.15391411093956975,0.12460608444943799,0.075188119568587,0.10188963002973514,0.5304793162799419,0.6603582069521018,31586.0,1020.0,0
33373,872,773,859,0.0,0.17216892591282668,0.8102136668481976,0.2798476668797815,0.4141170369979642,0.10460997624831254,0.13283408977162334,0.10413203056910826,0.16976767645525226,0.5128298357789556,0.8102136668481976,58703.0,1020.0,0
27589,872,602,861,0.0,0.279476011081717,0.9546444838133041,0.20853448918720663,0.3350091930968796,0.10242774296694757,0.08062472455492221,0.054932320976344456,0.08666359651877295,0.4940265585152923,0.9546444838133041,51601.0,1020.0,0
75974,895,821,912,0.0,0.2668042516469838,0.9117916975059202,0.2209245021974273,0.3576672768784774,0.1119785719074975,0.04965136149474382,0.15070158049338397,0.1000549689569957,0.5303104956316477,0.9117916975059202,145179.0,1020.0,0
30450,428,231,934,0.0,0.15057201689500369,1.084036340864975,0.32658785720053535,0.3847258884982234,0.1375755519295135,0.10145818985620483,0.11395971820635585,0.15349668487983273,0.5114894225418488,1.084036340864975,48041.0,752.5714285714283,0
51069,553,428,941,0.0,0.19327892828333396,1.622480494354564,0.16688260608551844,0.39252515530023757,0.06049373820848118,0.10664705897998773,0.08028070442357127,0.07201863117562604,0.5313083122262711,1.622480494354564,23107.0,752.5714285714283,0
56720,428,142,952,0.0,0.2138693885960352,3.1559670778473192,0.2055186514971667,0.20260921761750023,0.10203908782884732,0.08118351927279684,0.08059076651265155,0.08734572346719358,0.4855583072035118,3.1559670778473192,13307.0,752.5714285714283,0
50044,776,428,954,0.0,0.2633566479896935,0.49734440821703946,0.2240579345822853,0.43754375987771804,0.05731642951623274,0.09327810163615599,0.08718417334576618,0.13302706569293693,0.5382004905459867,0.49734440821703946,49462.0,752.5714285714283,0
18389,431,310,969,0.0,0.1659196402265548,0.8728680044648295,0.22058373710388812,0.39943534634452343,0.1175641995556115,0.09118120047780862,0.08737322804029891,0.12892894728366533,0.4630852811162732,0.8728680044648295,173364.0,752.5714285714283,0
67245,622,428,990,0.0,0.2724801430605378,0.8221744715933959,0.2480754416163143,0.2522577288195846,0.12461321635321229,0.0521777635838374,0.09228464180322117,0.10068221987868636,0.5265195454750965,0.8221744715933959,158325.0,752.5714285714283,0
53113,486,431,1022,0.0,0.2979929720555349,0.26827542124984005,0.21506344169960376,0.256562259330683,0.14182381420182616,0.09213592221194056,0.09145797074330816,0.14116356788374673,0.537352581578549,0.26827542124984005,86597.0,752.5714285714283,0
53946,402,733,1040,0.0,0.24063917121117484,0.8020273119625466,0.25706530435387426,0.5282403743637442,0.07642539539855371,0.07749582130858494,0.13587853859561344,0.09171804919633769,0.48355616982082017,0.8020273119625466,81744.0,656.190476190476,0
32818,889,74,1118,0.0,0.20637705596886938,0.39189477245583404,0.28220273065258195,0.39237391282424594,0.1004973620526678,0.07709674840305128,0.09305836621412188,0.10834891320090985,0.5144028425305085,0.39189477245583404,64576.0,1020.0,1
47848,888,658,1132,0.0,0.1612814631957823,2.4705272978858313,0.23367587088175953,0.2352637676580512,0.08706504936096768,0.0886794562786336,0.09444058515397516,0.1175478441388327,0.4884694161585561,2.4705272978858313,17210.0,1020.0,0
67336,103,892,1147,0.0,0.21865095025649078,0.49606420574116955,0.1895319406065754,0.3031011702162749,0.07238299236560006,0.09203331000917246,0.14302630994846854,0.13010535565850787,0.45687661654455164,0.49606420574116955,58502.0,1020.0,0
56742,189,888,1162,0.0,0.0825233513924503,0.1463550608622089,0.30152158789860906,0.11131006092489754,0.09853403904924515,0.08881734872307379,0.12125036005196298,0.1439468206091834,0.49662110166510487,0.1463550608622089,92866.0,1020.0,0
63637,134,850,1176,0.0,0.16170981314997268,0.6544264842119646,0.25118343978839064,0.49189399191250677,0.10599953348623345,0.08910703756371359,0.09255510743394427,0.12598290694565706,0.5087035619158272,0.6544264842119646,71973.0,1020.0,0
30686,850,776,1177,0.0,0.2377329009722676,1.092336086455337,0.23396573147920835,0.5077103197310149,0.1371258777182262,0.0899483365450709,0.1334100794331697,0.15554330444531866,0.4717681247212965,1.092336086455337,71973.0,1020.0,0
55124,253,851,1212,0.0,0.19888857906092486,0.6050518400026808,0.2108735430031704,0.148187654968298,0.07065887872979776,0.0711093617906937,0.09286989708989207,0.1494995995241286,0.4970743882378547,0.6050518400026808,195114.0,1020.0,0
63552,838,130,1221,0.0,0.19046920272650808,0.31610188476889567,0.25219392992778195,0.3296962158510626,0.09883384503736056,0.10732187936742424,0.08404477099733904,0.13206930447487666,0.4937186961356253,0.31610188476889567,148973.0,1020.0,0
73682,130,850,1222,0.0,0.1916408555068279,0.05,0.21974131538275013,0.4547902933632113,0.049199757753998014,0.08863905416458479,0.0892688254495815,0.11276826647498978,0.510300935929936,0.05,148973.0,1020.0,0
22004,583,838,1226,0.0,0.26530996636076193,0.8486451821593801,0.17834946908074073,0.23648693869552456,0.08494406420434107,0.10069276067772233,0.0898231353406265,0.11071101336161553,0.53689398460611,0.8486451821593801,63985.0,1020.0,1
61903,149,109,1247,0.0,0.20239624944906473,0.4938580081482157,0.3098701671288844,0.39901446799272094,0.11323812313186638,0.051697156745955195,0.05067494735369799,0.06779109653419643,0.5039525537364946,0.4938580081482157,67149.0,2951.4595238095244,0
48674,548,149,1280,0.0,0.20693352709864946,0.5633762068307725,0.269120886320765,0.458785917253102,0.0926001677204853,0.13532285549031103,0.070565308056662,0.14083563883550135,0.487797444703182,0.5633762068307725,64536.0,2951.4595238095244,0
60874,453,149,1296,0.0,0.15930427262750152,0.7902192106173606,0.23986718899153123,0.22249716577362302,0.10745257370941856,0.07803068467775577,0.09095863840665006,0.11420581818265077,0.49037426521675215,0.7902192106173606,45181.0,2951.4595238095244,0
44526,430,428,1323,0.0,0.18225225902814315,1.4536620337223658,0.15903897734551728,0.6515704174994916,0.09521432446786915,0.08425992209007396,0.09316952544130325,0.09803314226576296,0.47731590195323115,1.4536620337223658,43823.0,715.5277777777778,0
61186,158,403,1353,0.0,0.1432730427251332,2.715222874878742,0.24815511091731346,0.47309630905982114,0.13133606428233796,0.10856852477434088,0.11900169738116471,0.09109215131972766,0.4949466456980974,2.715222874878742,14794.0,715.5277777777778,0
72159,97,403,1375,0.0,0.20500051419315155,1.3050870271288282,0.25616468419218874,0.2674553245080463,0.09937385452670569,0.03365787472529272,0.08097865566217319,0.1159390407634195,0.4887609843167497,1.3050870271288282,30924.0,715.5277777777778,0
39244,379,395,1429,0.0,0.17404875555067012,0.3324509726146114,0.26583555568332345,0.15271088505390387,0.1231517972307834,0.08824642507684416,0.09449114265737157,0.08383772939421286,0.5062290643561049,0.3324509726146114,128609.0,715.5277777777778,0
27969,403,267,1441,0.0,0.17716910615120976,2.896442833114235,0.25196201415581726,0.24869402467173052,0.103585859920099,0.03735224621634168,0.1214218845797198,0.02064513406351018,0.5344393687319976,2.896442833114235,15902.0,715.5277777777778,1
49874,651,711,1472,0.0,0.23215052911975606,0.9946344239066855,0.3304039897525648,0.4665296942196356,0.11860948974689943,0.06483760257718216,0.13520337139974076,0.06498731820968838,0.5221534847338305,0.9946344239066855,40608.0,551.4773809523809,0
57342,97,626,1476,0.0,0.20419601100643253,0.7104533335730912,0.20250491287063077,0.20746343078833196,0.09393060154685359,0.08518647174398374,0.1272964717147328,0.08249006925192753,0.5255184984758114,0.7104533335730912,98443.0,551.4773809523809,0
57940,138,654,1478,0.0,0.1403728611077015,0.4902656852197176,0.2488801556714545,0.6502581302635999,0.07995302597454766,0.055382174738233994,0.12593177310831108,0.07878451216636106,0.5356601205804117,0.4902656852197176,54182.0,551.4773809523809,0
45269,626,907,1489,0.0,0.2385979709192111,1.3578058026014412,0.2522365261106514,0.3578406226996156,0.11524417677902851,0.07281777399348142,0.10190459185570849,0.1006639387831015,0.48935909394636223,1.3578058026014412,48180.0,551.4773809523809,0
72243,145,900,1502,0.0,0.1793486211219793,0.695269782402305,0.2513348274336972,0.3154410439377706,0.06457061594649162,0.07429411584364545,0.12659050707329422,0.10614564536005348,0.5240197497993136,0.695269782402305,41203.0,551.4773809523809,0
66989,80,626,1510,0.0,0.2494644665810596,0.3601223304402077,0.26512142636722297,0.40631968202992125,0.12389757288531233,0.07623941511519326,0.10456519784738386,0.12727290653377243,0.5542963538710995,0.3601223304402077,146951.0,551.4773809523809,0
65440,130,224,1525,0.0,0.1500978942628313,4.610445652321212,0.21084771704019312,0.403670725957285,0.09851230640451912,0.11562693364915314,0.07904591145420123,0.12509047397212042,0.5202681326932146,4.610445652321212,8963.0,3774.5595238095234,0
30648,142,93,1539,0.0,0.2872211671655632,1.4981801752099229,0.14286809347696883,0.430721489451207,0.12056428968059021,0.05213723895505076,0.09951237159651559,0.05736478154244695,0.48536342871318905,1.4981801752099229,33425.0,3774.5595238095234,0
26037,142,486,1541,0.0,0.23413373800741388,1.7956108051420792,0.2483927001236617,0.29793040009361843,0.0760679115068234,0.07853680950696817,0.13486670717034618,0.1126743831759754,0.5111548679488993,1.7956108051420792,33425.0,3774.5595238095234,0
30811,142,885,1588,0.0,0.1934093779045488,0.6286438813656439,0.20133668865473694,0.45668564702052233,0.13167754263287057,0.07950486047544161,0.13884506013018535,0.12930363968077704,0.4787892044957618,0.6286438813656439,47662.0,3774.5595238095234,0
34024,142,363,1615,0.0,0.2159508381170483,1.8700180670266902,0.27221541323091736,0.42111802985848656,0.05287242293089377,0.09933168643029948,0.08596274152954014,0.07427572762572376,0.4785325523848997,1.8700180670266902,23276.0,3774.5595238095234,0
49030,202,142,1628,0.0,0.1352897894227823,0.6586203955315143,0.2732872620475478,0.07667235958982732,0.10827782047963368,0.09158205620104677,0.12600600941282955,0.11224212694251612,0.5158668305644689,0.6586203955315143,65075.0,3774.5595238095234,0
33327,78,142,1664,0.0,0.22313756222094538,1.5867505551508678,0.3045458440848952,0.34894806250466504,0.0821072778538675,0.05192722268306508,0.10658330961284887,0.13740225529627295,0.5151476067754525,1.5867505551508678,19508.0,3774.5595238095234,0
64388,142,52,1676,0.0,0.23433577226289076,1.170264039474587,0.20047597654500915,0.3190607930767244,0.10742088670708135,0.09296954177538634,0.11495526083101947,0.17480259236985107,0.49631526643389007,1.170264039474587,99262.0,3774.5595238095234,0
63049,1072,142,1679,0.0,0.20845887622673043,0.952094428697747,0.17629677013826073,0.44262368189138857,0.12405525796341221,0.050961325817808815,0.11853693272098596,0.15512446675098626,0.5076193819215773,0.952094428697747,63151.0,3774.5595238095234,1
61781,142,71,1696,0.0,0.18032212527905273,0.9569046450900347,0.22038303235248977,0.3061615394363297,0.14525232510231836,0.10277228012089619,0.0760381808307456,0.08971672471331696,0.48223187454971733,0.9569046450900347,59419.0,3774.5595238095234,0
38232,142,595,1718,0.0,0.2031583603932695,1.8612347349481082,0.2372843582950007,0.15167298843690433,0.06090078543180385,0.08756376664875479,0.08395437647645328,0.12052992424786892,0.4761181237135322,1.8612347349481082,20708.0,3774.5595238095234,0
62820,79,142,1739,0.0,0.1558749348392235,0.7670183597860811,0.2490185015165959,0.7801182136646712,0.08841417916807735,0.07944226145728756,0.10060463656026113,0.1051749043989102,0.5157838371404969,0.7670183597860811,87145.0,3774.5595238095234,0
24491,142,950,1762,0.0,0.24929631037870034,0.4601039435309784,0.2457967865740426,0.18227973909110712,0.11619925063026805,0.10533464408392756,0.09687800033246302,0.14502011446837523,0.499745799638074,0.4601039435309784,63384.0,3774.5595238095234,0
37971,103,142,1765,0.0,0.17060444710357708,0.7168009001374575,0.20438073021528824,0.11327459215304028,0.09391722434628587,0.06964707066846912,0.06680033649420077,0.1578924816133681,0.47988674042020807,0.7168009001374575,63384.0,3774.5595238095234,0
33395,57,529,1794,0.0,0.23217972782581847,0.11614584987189291,0.27246296633338246,0.3068352771171564,0.11490129228640825,0.11397486918982166,0.07080743881551921,0.10127891712543183,0.5292155038238969,0.11614584987189291,60322.0,566.1666666666667,0
52559,106,59,1807,0.0,0.23620446618897525,0.4960755227268404,0.19604157443466236,0.03425265133817462,0.1167769395532609,0.09149069893980143,0.10742966187712345,0.06142362279019672,0.5198976149267632,0.4960755227268404,72566.0,566.1666666666667,0
28753,60,80,1839,0.0,0.2900137962720247,0.8601595904230702,0.2715906798402141,0.3589780527370802,0.09457636856386198,0.05900886158160622,0.11858633819647561,0.12352055501361363,0.533477617664256,0.8601595904230702,62161.0,566.1666666666667,0
64420,307,60,1841,0.0,0.17224476334400832,3.7850101701570296,0.231157612190322,0.3339312989745229,0.0512887872541545,0.05280899581122399,0.15456430275130895,0.11609672482696692,0.5285125420825607,3.7850101701570296,11981.0,566.1666666666667,0
24102,337,367,1861,0.0,0.2013530807637541,0.6803789752477549,0.24876392678321516,0.4037444903981253,0.09192263938974006,0.1043697445781221,0.10415010006334831,0.15172528383697473,0.4784769077159025,0.6803789752477549,111548.0,2985.561111111112,0
61587,216,74,1869,0.0,0.15385344003199675,0.49690029359966986,0.27129074043183626,0.19199000370126776,0.09357320177744431,0.09164323778370784,0.09349764185670369,0.11211148043531484,0.5253547604674705,0.49690029359966986,82533.0,2985.561111111112,0
82647,312,16,1874,0.0,0.15583910599407347,0.07060164703333893,0.18250179243959672,0.24165534312547216,0.07938480303239778,0.08371386754415121,0.12764935084085616,0.0561009928937857,0.5471130653671114,0.07060164703333893,62467.0,2985.561111111112,0
57174,676,294,1927,0.0,0.22864166126597488,0.8513832463804035,0.22317633889258592,0.25441222605101055,0.07919096034576734,0.0905730211052553,0.09262644670002887,0.11490418106025069,0.5266020163659398,0.8513832463804035,58100.0,155.13818800247375,0
75172,113,350,1929,0.0,0.09305867354693086,0.793975677355544,0.3138769320254963,0.23287192417928582,0.06561635652470736,0.07955798990126954,0.11871068021259244,0.04892760022447254,0.508953210029557,0.793975677355544,45006.0,155.13818800247375,0
34699,304,519,1935,0.0,0.13040070933887377,1.1005567664915499,0.19990349813365682,0.3409060057102596,0.10334167350606643,0.08042599320265502,0.07104716597543928,0.0922644627709463,0.5289830914210822,1.1005567664915499,30703.0,155.13818800247375,0
61053,347,312,1976,0.0,0.08098595172591633,0.25911441030537535,0.24021352936008164,0.6837226024717942,0.09777577056385643,0.07493425546145285,0.117647479017749,0.03820612523888904,0.4859993346387,0.25911441030537535,106406.0,155.13818800247375,0
46859,198,108,1982,0.0,0.21152786979353352,0.23367104788104776,0.30908229848616103,0.4038900801111093,0.11533514210985002,0.09928980435021507,0.09028526060662911,0.05610066293858486,0.5009480911634319,0.23367104788104776,58905.0,155.13818800247375,1
69960,350,235,1984,0.0,0.1711952893849232,0.7283551829101678,0.23711927800149935,0.16177887052684686,0.07638776628700983,0.08004748359792008,0.11816440713627067,0.05363917966052347,0.5057504851622949,0.7283551829101678,108054.0,155.13818800247375,0
27740,198,672,1989,0.0,0.15157788334659633,0.7903256398759644,0.23185366590170392,0.23570337772998548,0.09399072307889132,0.11718015446034774,0.08568604851612402,0.12912045894003374,0.540553716582306,0.7903256398759644,108054.0,155.13818800247375,0
29720,401,103,2019,0.0,0.21948686931471112,0.8191156521555317,0.27313345959900703,0.15096812585205135,0.10639914986339152,0.07453049625853725,0.11254127099309763,0.10471392803043716,0.517709452213685,0.8191156521555317,40830.0,562.4761904761905,1
45437,936,415,2025,0.0,0.2002178810136031,1.0732211757962102,0.21101682887568324,0.36565368566926115,0.0970371625356185,0.04953955732245147,0.1308992189375931,0.10991174103703479,0.5304815643091989,1.0732211757962102,87829.0,562.4761904761905,0
31171,415,443,2044,0.0,0.20507411609669338,0.41813739890927115,0.3047941533996496,0.1432903250559276,0.1596356985429029,0.07228852236226765,0.10560262704839365,0.0724320427613642,0.49175782640277504,0.41813739890927115,61586.0,562.4761904761905,0
26193,384,451,2060,0.0,0.13448133459245376,0.4510641411460971,0.23452448347412544,0.4148922312860754,0.06102639262826956,0.0496567306992011,0.07742390109016004,0.034615010125162424,0.475556910105532,0.4510641411460971,83755.0,562.4761904761905,0
29073,384,893,2092,0.0,0.08202237528302758,0.9175582004275717,0.2919688170762726,0.19472382540568575,0.10637694491012917,0.07612321024667326,0.14564651667901884,0.01,0.4974521145890538,0.9175582004275717,30733.0,562.4761904761905,0
61433,79,401,2118,0.0,0.2478859062579079,3.5117542507820505,0.20619721924902518,0.4847206034978124,0.10768221540208654,0.06997088728842978,0.12134588074336991,0.15019766476909405,0.5400169406414275,3.5117542507820505,11148.0,562.4761904761905,0
56407,400,342,2134,0.0,0.19244269671174627,0.14897241571105568,0.17240350993494935,0.41123933268992147,0.09988396127382264,0.07236563930837116,0.0734465056205395,0.13877857227515628,0.4960659666622808,0.14897241571105568,89060.0,2332.380158730159,0
49566,392,310,2152,0.0,0.1775314598413245,1.0958536067601068,0.26524209622927514,0.5522690495626743,0.14278572345844046,0.1043420220715904,0.12174536193995678,0.10536105947838403,0.5325797394125296,1.0958536067601068,30328.0,2332.380158730159,0
